G_POA_norm,air_temp_norm,wind_s_norm,humidity_norm,declination_norm,power_norm
0.56145,0.638,0.08,0.53,-0.67305,0.6635
0.56595,0.626,0.097,0.53,-0.67302,0.6615
0.56985,0.606,0.129,0.57,-0.673,0.6565
0.5717,0.602,0.097,0.57,-0.67297,0.66
0.5727,0.598,0.113,0.58,-0.67295,0.655
0.5768,0.604,0.113,0.58,-0.67292,0.6605
0.576,0.602,0.177,0.57,-0.6729,0.6655
0.577,0.596,0.145,0.57,-0.67287,0.669
0.57965,0.588,0.161,0.57,-0.67285,0.667
0.5823,0.588,0.129,0.58,-0.67282,0.676
0.5811,0.586,0.177,0.58,-0.6728,0.677
0.58295,0.574,0.145,0.59,-0.67277,0.6785
0.58395,0.568,0.129,0.61,-0.67275,0.671
0.5848,0.558,0.145,0.61,-0.67272,0.67
0.58395,0.554,0.129,0.62,-0.6727,0.6725
0.58415,0.552,0.161,0.62,-0.67267,0.6735
0.58435,0.552,0.129,0.63,-0.67265,0.679
0.5858,0.556,0.161,0.62,-0.67263,0.677
0.58415,0.556,0.129,0.61,-0.6726,0.675
0.5803,0.558,0.177,0.61,-0.67258,0.6785
0.57985,0.556,0.097,0.61,-0.67255,0.674
0.57865,0.55,0.145,0.61,-0.67253,0.674
0.57435,0.542,0.177,0.62,-0.6725,0.6695
0.57515,0.542,0.161,0.62,-0.67248,0.666
0.5731,0.538,0.129,0.63,-0.67245,0.661
0.57025,0.54,0.129,0.62,-0.67243,0.658
0.5627,0.536,0.113,0.63,-0.6724,0.648
0.56105,0.534,0.113,0.63,-0.67238,0.6455
0.5588,0.532,0.129,0.64,-0.67235,0.6435
0.55635,0.528,0.177,0.63,-0.67233,0.6405
0.5533,0.524,0.08,0.63,-0.6723,0.6375
0.5486,0.528,0.193,0.62,-0.67228,0.6295
0.5445,0.526,0.161,0.62,-0.67225,0.63
0.53875,0.528,0.177,0.62,-0.67223,0.625
0.53715,0.526,0.113,0.64,-0.6722,0.621
0.52955,0.526,0.161,0.63,-0.67218,0.614
0.52445,0.524,0.097,0.64,-0.67215,0.6105
0.5212,0.524,0.209,0.64,-0.67213,0.612
0.5179,0.512,0.129,0.67,-0.6721,0.6055
0.50995,0.506,0.177,0.67,-0.67208,0.5995
0.5032,0.504,0.145,0.67,-0.67205,0.6065
0.5026,0.496,0.177,0.68,-0.67203,0.624
0.5079,0.498,0.129,0.68,-0.672,0.6205
0.5128,0.492,0.177,0.69,-0.67198,0.625
0.51855,0.488,0.177,0.69,-0.67195,0.648
0.5488,0.484,0.161,0.7,-0.67193,0.6145
0.5265,0.482,0.113,0.71,-0.6719,0.5505
0.47825,0.488,0.145,0.71,-0.67188,0.5295
0.44635,0.488,0.113,0.7,-0.67185,0.522
0.44065,0.482,0.145,0.7,-0.67183,0.5065
0.431,0.478,0.113,0.71,-0.6718,0.4935
0.4167,0.476,0.129,0.71,-0.67178,0.486
0.41055,0.474,0.193,0.72,-0.67175,0.471
0.39955,0.468,0.129,0.72,-0.67173,0.462
0.393,0.468,0.113,0.73,-0.6717,0.458
0.3856,0.47,0.113,0.73,-0.67168,0.449
0.37845,0.468,0.08,0.73,-0.67165,0.474
0.3668,0.468,0.145,0.73,-0.67163,0.4915
0.4165,0.466,0.145,0.73,-0.6716,0.5
0.41325,0.458,0.209,0.74,-0.67158,0.469
0.41875,0.448,0.209,0.75,-0.67155,0.4565
0.41795,0.444,0.08,0.77,-0.67153,0.403
0.35065,0.45,0.145,0.76,-0.6715,0.253
0.18605,0.454,0.097,0.76,-0.67148,0.1625
0.14515,0.452,0.08,0.76,-0.67145,0.157
0.13415,0.448,0.145,0.76,-0.67143,0.2515
0.1333,0.446,0.161,0.77,-0.67141,0.196
0.13005,0.444,0.129,0.78,-0.67138,0.3245
0.28075,0.444,0.113,0.78,-0.67136,0.2275
0.16195,0.446,0.161,0.77,-0.67133,0.2315
0.173,0.444,0.113,0.77,-0.67131,0.152
0.138,0.438,0.177,0.77,-0.67128,0.1305
0.1151,0.436,0.048,0.79,-0.67126,0.145
0.10735,0.444,0.048,0.78,-0.67123,0.1035
0.1055,0.448,0.129,0.76,-0.67121,0.0835
0.06645,0.448,0.064,0.77,-0.67118,0.08
0.074,0.45,0.097,0.76,-0.67116,0.0765
0.08015,0.446,0.129,0.75,-0.67113,0.079
0.07465,0.442,0.097,0.77,-0.67111,0.0895
0.09305,0.442,0.048,0.77,-0.67108,0.076
0.0454,0.376,0.08,0.92,-0.6671,0.0365
0.0456,0.378,0.064,0.92,-0.66707,0.0355
0.04765,0.378,0.064,0.92,-0.66705,0.0285
0.0417,0.378,0.048,0.92,-0.66702,0.038
0.0448,0.378,0.048,0.92,-0.667,0.045
0.05375,0.38,0.064,0.92,-0.66697,0.0425
0.05315,0.382,0.048,0.92,-0.66695,0.0525
0.04765,0.382,0.048,0.92,-0.66692,0.0975
0.06115,0.382,0.064,0.91,-0.6669,0.0835
0.0877,0.382,0.048,0.91,-0.66687,0.0695
0.07135,0.38,0.032,0.91,-0.66685,0.093
0.0689,0.382,0.064,0.91,-0.66682,0.1
0.0963,0.382,0.032,0.91,-0.66679,0.1045
0.0969,0.382,0.064,0.91,-0.66677,0.1135
0.0912,0.382,0.064,0.91,-0.66674,0.1135
0.1057,0.384,0.113,0.91,-0.66672,0.105
0.09425,0.384,0.064,0.91,-0.66669,0.104
0.0918,0.386,0.048,0.91,-0.66667,0.1075
0.0914,0.388,0.064,0.91,-0.66664,0.1245
0.1004,0.39,0.08,0.91,-0.66662,0.135
0.1149,0.388,0.08,0.91,-0.66659,0.137
0.1237,0.39,0.032,0.91,-0.66657,0.138
0.12205,0.39,0.064,0.91,-0.66654,0.123
0.11325,0.39,0.064,0.91,-0.66651,0.1335
0.10205,0.388,0.032,0.91,-0.66649,0.1245
0.1145,0.388,0.08,0.91,-0.66646,0.121
0.1088,0.386,0.113,0.91,-0.66644,0.1275
0.10795,0.386,0.064,0.91,-0.66641,0.1275
0.10815,0.388,0.064,0.91,-0.66639,0.1155
0.10695,0.39,0.08,0.91,-0.66636,0.1185
0.10655,0.392,0.048,0.91,-0.66634,0.1435
0.11615,0.392,0.064,0.9,-0.66631,0.1505
0.12575,0.392,0.064,0.9,-0.66629,0.2205
0.1378,0.392,0.064,0.9,-0.66626,0.3415
0.2112,0.392,0.097,0.9,-0.66623,0.2355
0.20015,0.394,0.048,0.9,-0.66621,0.255
0.1826,0.394,0.129,0.89,-0.66618,0.2545
0.20895,0.392,0.016,0.89,-0.66616,0.229
0.17135,0.394,0.08,0.89,-0.66613,0.195
0.16685,0.394,0.113,0.89,-0.66611,0.2275
0.1456,0.394,0.08,0.89,-0.66608,0.3365
0.2425,0.396,0.113,0.9,-0.66606,0.3155
0.25785,0.396,0.113,0.89,-0.66603,0.2835
0.20815,0.398,0.08,0.89,-0.66601,0.3005
0.23615,0.402,0.064,0.89,-0.66598,0.2655
0.22305,0.402,0.097,0.88,-0.66595,0.232
0.1977,0.4,0.113,0.88,-0.66593,0.2175
0.18445,0.4,0.097,0.88,-0.6659,0.2375
0.1683,0.402,0.064,0.88,-0.66588,0.2125
0.183,0.406,0.113,0.88,-0.66585,0.2165
0.16625,0.408,0.08,0.87,-0.66583,0.2215
0.1875,0.408,0.08,0.87,-0.6658,0.181
0.14965,0.41,0.161,0.86,-0.66578,0.1455
0.1329,0.408,0.064,0.87,-0.66575,0.1315
0.1194,0.408,0.097,0.87,-0.66572,0.1255
0.11165,0.406,0.129,0.87,-0.6657,0.1525
0.11675,0.406,0.08,0.87,-0.66567,0.134
0.12165,0.406,0.097,0.87,-0.66565,0.145
0.10815,0.406,0.064,0.87,-0.66562,0.165
0.1372,0.406,0.064,0.87,-0.6656,0.144
0.12595,0.404,0.064,0.87,-0.66557,0.1545
0.12945,0.404,0.064,0.88,-0.66555,0.152
0.1194,0.402,0.113,0.88,-0.66552,0.1995
0.13475,0.402,0.08,0.88,-0.66549,0.2125
0.17115,0.402,0.113,0.88,-0.66547,0.249
0.1742,0.402,0.064,0.88,-0.66544,0.251
0.20715,0.402,0.048,0.88,-0.66542,0.316
0.2208,0.4,0.113,0.88,-0.66539,0.422
0.25965,0.398,0.113,0.88,-0.66537,0.431
0.34945,0.398,0.048,0.88,-0.66534,0.4905
0.31265,0.398,0.064,0.89,-0.66532,0.5845
0.40545,0.402,0.064,0.89,-0.66529,0.4485
0.3854,0.404,0.048,0.89,-0.66526,0.5945
0.3016,0.406,0.064,0.88,-0.66524,0.493
0.4157,0.408,0.016,0.88,-0.66521,0.2945
0.25025,0.41,0.113,0.88,-0.66519,0.3055
0.2204,0.414,0.064,0.87,-0.66516,0.329
0.25845,0.42,0.048,0.87,-0.66514,0.3385
0.27135,0.426,0.08,0.86,-0.66511,0.2825
0.237,0.432,0.064,0.85,-0.66509,0.287
0.23985,0.432,0.048,0.84,-0.66506,0.227
0.1691,0.438,0.08,0.84,-0.66503,0.2765
0.1932,0.436,0.097,0.82,-0.66501,0.2795
0.2333,0.428,0.145,0.82,-0.66498,0.2595
0.2186,0.422,0.097,0.84,-0.66496,0.2325
0.19485,0.42,0.145,0.84,-0.66493,0.2065
0.1699,0.42,0.08,0.85,-0.66491,0.229
0.19445,0.418,0.097,0.85,-0.66488,0.24
0.2006,0.416,0.064,0.86,-0.66486,0.2375
0.19405,0.416,0.048,0.86,-0.66483,0.199
0.16625,0.418,0.064,0.86,-0.6648,0.214
0.17255,0.418,0.08,0.86,-0.66478,0.2395
0.1644,0.418,0.097,0.86,-0.66475,0.217
0.18645,0.418,0.064,0.86,-0.66473,0.2325
0.19505,0.416,0.113,0.86,-0.6647,0.2015
0.174,0.416,0.064,0.86,-0.66468,0.1795
0.15885,0.414,0.097,0.86,-0.66465,0.205
0.15765,0.414,0.113,0.86,-0.66462,0.215
0.1789,0.412,0.064,0.86,-0.6646,0.2175
0.17215,0.412,0.048,0.86,-0.66457,0.2025
0.1654,0.412,0.113,0.86,-0.66455,0.199
0.17175,0.41,0.113,0.86,-0.66452,0.1855
0.16155,0.408,0.113,0.86,-0.6645,0.1775
0.1521,0.406,0.129,0.86,-0.66447,0.1475
0.13395,0.406,0.08,0.86,-0.66444,0.141
0.1276,0.406,0.097,0.86,-0.66442,0.196
0.12045,0.404,0.097,0.86,-0.66439,0.2005
0.1689,0.404,0.08,0.86,-0.66437,0.157
0.13925,0.404,0.064,0.86,-0.66434,0.1565
0.14005,0.406,0.097,0.86,-0.66432,0.1315
0.12145,0.406,0.145,0.86,-0.66429,0.131
0.1194,0.404,0.129,0.86,-0.66427,0.1355
0.12165,0.402,0.113,0.86,-0.66424,0.1395
0.10225,0.4,0.08,0.87,-0.66421,0.146
0.129,0.402,0.08,0.87,-0.66419,0.093
0.0926,0.402,0.064,0.87,-0.66416,0.0805
0.05765,0.402,0.064,0.87,-0.66414,0.085
0.0865,0.402,0.048,0.87,-0.66411,0.0655
0.0556,0.404,0.145,0.87,-0.66409,0.1045
0.08035,0.404,0.032,0.87,-0.66406,0.086
0.0789,0.402,0.145,0.86,-0.66403,0.0825
0.0832,0.4,0.097,0.87,-0.66401,0.098
0.08035,0.4,0.097,0.87,-0.66398,0.0655
0.07175,0.398,0.064,0.87,-0.66396,0.0595
0.06175,0.398,0.048,0.87,-0.66393,0.057
0.06175,0.398,0.08,0.87,-0.66391,0.0625
0.06135,0.398,0.08,0.87,-0.66388,0.074
0.0771,0.396,0.113,0.87,-0.66385,0.037
0.0509,0.396,0.113,0.87,-0.66383,0.033
0.0468,0.396,0.113,0.87,-0.6638,0.0275
0.0448,0.394,0.129,0.87,-0.66378,0.0255
0.07585,0.396,0.032,0.93,-0.65968,0.08
0.0771,0.396,0,0.93,-0.65966,0.0805
0.08055,0.396,0.032,0.93,-0.65963,0.0785
0.0773,0.396,0.048,0.93,-0.6596,0.0975
0.08115,0.396,0.032,0.93,-0.65958,0.1455
0.0965,0.396,0.032,0.93,-0.65955,0.144
0.12555,0.398,0.016,0.93,-0.65952,0.16
0.1247,0.396,0.032,0.93,-0.6595,0.156
0.13555,0.396,0,0.93,-0.65947,0.1185
0.1094,0.398,0.048,0.93,-0.65945,0.12
0.1002,0.396,0.048,0.93,-0.65942,0.1195
0.10835,0.396,0.064,0.93,-0.65939,0.14
0.09485,0.396,0.064,0.93,-0.65937,0.1355
0.12165,0.396,0.064,0.93,-0.65934,0.1215
0.11145,0.394,0.064,0.93,-0.65932,0.1245
0.11225,0.394,0.032,0.93,-0.65929,0.14
0.1137,0.394,0.048,0.93,-0.65926,0.149
0.1233,0.392,0.048,0.93,-0.65924,0.161
0.13415,0.392,0.08,0.93,-0.65921,0.1645
0.13025,0.39,0.048,0.93,-0.65918,0.2095
0.14435,0.39,0.048,0.93,-0.65916,0.1995
0.16725,0.388,0.048,0.93,-0.65913,0.2045
0.1693,0.388,0.048,0.93,-0.65911,0.2125
0.1693,0.39,0.016,0.93,-0.65908,0.2345
0.18505,0.388,0.064,0.93,-0.65905,0.2455
0.20305,0.388,0.032,0.93,-0.65903,0.2665
0.19835,0.386,0.08,0.93,-0.659,0.2855
0.22265,0.388,0.048,0.93,-0.65898,0.2825
0.2325,0.386,0.048,0.93,-0.65895,0.3195
0.2143,0.386,0.048,0.93,-0.65892,0.3345
0.2464,0.386,0.064,0.93,-0.6589,0.35
0.2744,0.386,0.032,0.93,-0.65887,0.4035
0.2932,0.386,0.097,0.93,-0.65884,0.3535
0.292,0.386,0.048,0.93,-0.65882,0.3315
0.27685,0.384,0.016,0.93,-0.65879,0.291
0.2464,0.384,0.064,0.93,-0.65877,0.2695
0.2292,0.384,0.048,0.93,-0.65874,0.246
0.20835,0.384,0.048,0.93,-0.65871,0.2355
0.20425,0.386,0.048,0.93,-0.65869,0.2255
0.19565,0.388,0.048,0.93,-0.65866,0.2875
0.19385,0.388,0.016,0.93,-0.65863,0.2975
0.24555,0.386,0.097,0.93,-0.65861,0.3235
0.24905,0.384,0.016,0.93,-0.65858,0.326
0.2615,0.388,0.048,0.93,-0.65856,0.3155
0.2572,0.388,0.048,0.93,-0.65853,0.3165
0.2646,0.388,0.064,0.93,-0.6585,0.276
0.23535,0.392,0.048,0.93,-0.65848,0.2655
0.22615,0.394,0.032,0.92,-0.65845,0.3195
0.21795,0.396,0.064,0.92,-0.65842,0.3855
0.2746,0.398,0.032,0.92,-0.6584,0.375
0.30835,0.404,0.08,0.92,-0.65837,0.279
0.24005,0.406,0.048,0.91,-0.65835,0.3045
0.22575,0.408,0.048,0.9,-0.65832,0.32
0.25395,0.41,0.048,0.9,-0.65829,0.386
0.27315,0.41,0.064,0.89,-0.65827,0.38
0.3151,0.412,0.048,0.89,-0.65824,0.341
0.2707,0.408,0.064,0.88,-0.65821,0.3925
0.292,0.408,0.08,0.88,-0.65819,0.531
0.33165,0.406,0.032,0.88,-0.65816,0.5165
0.3809,0.408,0.048,0.88,-0.65814,0.4005
0.3351,0.412,0.032,0.88,-0.65811,0.468
0.3286,0.414,0.064,0.87,-0.65808,0.5045
0.38725,0.416,0.048,0.87,-0.65806,0.5465
0.4304,0.42,0.048,0.87,-0.65803,0.7065
0.43365,0.42,0.064,0.85,-0.658,0.78
0.56475,0.418,0.064,0.85,-0.65798,0.7335
0.58825,0.416,0.064,0.86,-0.65795,0.5705
0.5132,0.418,0.032,0.85,-0.65793,0.7315
0.45005,0.422,0.064,0.85,-0.6579,0.911
0.7048,0.424,0.048,0.85,-0.65787,0.8995
0.4394,0.424,0.064,0.85,-0.65785,0.8985
0.7377,0.424,0.032,0.84,-0.65782,0.876
0.76225,0.426,0.064,0.84,-0.65779,0.8425
0.74795,0.428,0.048,0.84,-0.65777,0.807
0.6876,0.432,0.064,0.83,-0.65774,0.773
0.6643,0.434,0.016,0.83,-0.65772,0.6925
0.5954,0.436,0.048,0.82,-0.65769,0.7175
0.5958,0.436,0.08,0.82,-0.65766,0.695
0.60195,0.436,0.048,0.82,-0.65764,0.683
0.58395,0.436,0.032,0.82,-0.65761,0.7255
0.5905,0.438,0.048,0.82,-0.65758,0.778
0.6324,0.44,0.097,0.81,-0.65756,0.85
0.6369,0.44,0.064,0.81,-0.65753,0.813
0.5956,0.442,0.113,0.81,-0.65751,0.753
0.6367,0.446,0.064,0.81,-0.65748,0.7245
0.6128,0.446,0.08,0.8,-0.65745,0.6925
0.5533,0.446,0.048,0.81,-0.65743,0.7055
0.5815,0.446,0.129,0.8,-0.6574,0.6895
0.56455,0.448,0.097,0.81,-0.65737,0.6295
0.54635,0.452,0.08,0.8,-0.65735,0.6545
0.52325,0.452,0.097,0.8,-0.65732,0.6465
0.5351,0.452,0.113,0.8,-0.65729,0.651
0.5498,0.454,0.08,0.8,-0.65727,0.6185
0.5208,0.458,0.064,0.8,-0.65724,0.596
0.50015,0.462,0.08,0.8,-0.65722,0.6105
0.4901,0.464,0.097,0.79,-0.65719,0.6195
0.51605,0.464,0.08,0.79,-0.65716,0.687
0.5271,0.468,0.08,0.79,-0.65714,0.7285
0.60625,0.466,0.129,0.78,-0.65711,0.5975
0.50115,0.456,0.097,0.79,-0.65708,0.4135
0.34595,0.456,0.113,0.79,-0.65706,0.4985
0.54345,0.454,0.048,0.8,-0.65703,0.3205
0.2611,0.458,0.08,0.8,-0.657,0.407
0.2652,0.462,0.08,0.79,-0.65698,0.546
0.2388,0.464,0.097,0.79,-0.65695,0.5255
0.47395,0.462,0.064,0.79,-0.65693,0.426
0.22635,0.456,0.08,0.79,-0.6569,0.393
0.2423,0.456,0.097,0.8,-0.65687,0.413
0.34145,0.458,0.097,0.8,-0.65685,0.2995
0.30345,0.46,0.048,0.8,-0.65682,0.3
0.201,0.462,0.08,0.79,-0.65679,0.2155
0.17995,0.462,0.08,0.79,-0.65677,0.2745
0.1969,0.458,0.08,0.8,-0.65674,0.2855
0.2292,0.46,0.129,0.8,-0.65671,0.449
0.23105,0.454,0.097,0.8,-0.65669,0.2315
0.19075,0.452,0.08,0.8,-0.65666,0.3075
0.25785,0.45,0.08,0.81,-0.65664,0.172
0.15805,0.446,0.08,0.81,-0.65661,0.212
0.2605,0.442,0.064,0.82,-0.65658,0.1885
0.1462,0.444,0.048,0.82,-0.65656,0.2065
0.17525,0.444,0.048,0.82,-0.65653,0.296
0.2701,0.444,0.113,0.82,-0.6565,0.189
0.1325,0.442,0.097,0.81,-0.65648,0.2245
0.2022,0.432,0.113,0.82,-0.65645,0.196
0.1879,0.426,0.129,0.83,-0.65642,0.1915
0.11615,0.424,0.08,0.84,-0.6564,0.168
0.1611,0.418,0.145,0.84,-0.65637,0.184
0.1736,0.416,0.08,0.85,-0.65634,0.099
0.0865,0.414,0.097,0.86,-0.65632,0.079
0.08365,0.416,0.097,0.86,-0.65629,0.0775
0.08115,0.416,0.08,0.86,-0.65627,0.0615
0.1384,0.392,0.032,0.89,-0.65206,0.153
0.14805,0.392,0.032,0.89,-0.65203,0.167
0.15685,0.392,0.048,0.89,-0.652,0.182
0.16725,0.392,0.048,0.89,-0.65198,0.2
0.1793,0.394,0.048,0.9,-0.65195,0.2225
0.19035,0.394,0.048,0.9,-0.65192,0.243
0.2051,0.396,0.048,0.9,-0.6519,0.2595
0.21775,0.398,0.08,0.9,-0.65187,0.285
0.2233,0.4,0.097,0.9,-0.65184,0.3035
0.2462,0.404,0.048,0.9,-0.65182,0.3425
0.25905,0.404,0.08,0.9,-0.65179,0.38
0.2844,0.406,0.08,0.89,-0.65176,0.4065
0.32,0.41,0.08,0.89,-0.65173,0.3965
0.32775,0.412,0.08,0.89,-0.65171,0.419
0.3386,0.414,0.097,0.88,-0.65168,0.435
0.3531,0.418,0.129,0.88,-0.65165,0.4315
0.3306,0.422,0.129,0.87,-0.65163,0.4305
0.34455,0.424,0.097,0.87,-0.6516,0.4675
0.35985,0.426,0.129,0.87,-0.65157,0.501
0.3991,0.428,0.129,0.86,-0.65155,0.5095
0.41815,0.432,0.08,0.86,-0.65152,0.518
0.39975,0.436,0.129,0.85,-0.65149,0.526
0.42735,0.438,0.113,0.84,-0.65147,0.5355
0.43735,0.442,0.177,0.84,-0.65144,0.567
0.30525,0.444,0.161,0.83,-0.65141,0.5795
0.46005,0.448,0.193,0.82,-0.65139,0.614
0.4711,0.452,0.113,0.82,-0.65136,0.602
0.50645,0.454,0.113,0.81,-0.65133,0.5795
0.475,0.458,0.177,0.8,-0.6513,0.6005
0.4858,0.456,0.161,0.8,-0.65128,0.6245
0.5075,0.456,0.177,0.8,-0.65125,0.6425
0.4895,0.46,0.129,0.8,-0.65122,0.632
0.5269,0.466,0.129,0.79,-0.6512,0.636
0.53345,0.474,0.177,0.77,-0.65117,0.6935
0.1654,0.472,0.161,0.77,-0.65114,0.711
0.559,0.472,0.225,0.76,-0.65112,0.7035
0.549,0.468,0.177,0.76,-0.65109,0.6825
0.5672,0.474,0.145,0.76,-0.65106,0.6995
0.57885,0.482,0.145,0.75,-0.65104,0.668
0.55125,0.484,0.113,0.73,-0.65101,0.6955
0.57945,0.482,0.145,0.73,-0.65098,0.7015
0.58885,0.484,0.129,0.73,-0.65095,0.696
0.587,0.484,0.129,0.73,-0.65093,0.7235
0.5631,0.49,0.129,0.73,-0.6509,0.7315
0.2063,0.492,0.129,0.72,-0.65087,0.7675
0.59355,0.494,0.113,0.71,-0.65085,0.7505
0.18015,0.5,0.129,0.7,-0.65082,0.754
0.605,0.502,0.161,0.69,-0.65079,0.7765
0.6373,0.506,0.193,0.69,-0.65077,0.7745
0.62385,0.506,0.193,0.68,-0.65074,0.776
0.63815,0.504,0.193,0.68,-0.65071,0.735
0.6277,0.508,0.161,0.67,-0.65069,0.736
0.63815,0.516,0.145,0.65,-0.65066,0.767
0.6277,0.524,0.193,0.64,-0.65063,0.7625
0.6492,0.524,0.161,0.63,-0.6506,0.8025
0.6547,0.522,0.161,0.63,-0.65058,0.816
0.6829,0.524,0.161,0.63,-0.65055,0.804
0.6866,0.53,0.145,0.62,-0.65052,0.8655
0.7232,0.534,0.129,0.62,-0.6505,0.8175
0.6371,0.546,0.129,0.6,-0.65047,0.7965
0.6502,0.546,0.177,0.57,-0.65044,0.807
0.20715,0.546,0.193,0.57,-0.65042,0.758
0.65245,0.55,0.177,0.58,-0.65039,0.762
0.63875,0.548,0.177,0.58,-0.65036,0.804
0.6494,0.546,0.225,0.57,-0.65033,0.8065
0.69705,0.552,0.129,0.58,-0.65031,0.7815
0.6719,0.552,0.209,0.58,-0.65028,0.777
0.64205,0.558,0.193,0.57,-0.65025,0.7755
0.65635,0.556,0.177,0.56,-0.65023,0.77
0.6637,0.56,0.129,0.56,-0.6502,0.8325
0.18445,0.564,0.145,0.55,-0.65017,0.7855
0.695,0.574,0.177,0.54,-0.65015,0.785
0.65125,0.578,0.225,0.53,-0.65012,0.7545
0.65675,0.574,0.241,0.53,-0.65009,0.8135
0.1548,0.574,0.177,0.53,-0.65006,0.823
0.2067,0.576,0.177,0.52,-0.65004,0.828
0.6874,0.572,0.241,0.55,-0.65001,0.7725
0.19485,0.574,0.177,0.54,-0.64998,0.7295
0.61915,0.574,0.225,0.53,-0.64996,0.8065
0.52975,0.578,0.225,0.53,-0.64993,0.7315
0.6312,0.584,0.161,0.52,-0.6499,0.7505
0.62485,0.584,0.193,0.53,-0.64988,0.749
0.6535,0.588,0.161,0.51,-0.64985,0.7905
0.6234,0.584,0.225,0.52,-0.64982,0.8025
0.6856,0.588,0.145,0.52,-0.64979,0.725
0.60705,0.588,0.225,0.52,-0.64977,0.6935
0.59665,0.598,0.129,0.49,-0.64974,0.678
0.59235,0.604,0.097,0.5,-0.64971,0.7185
0.59725,0.606,0.129,0.53,-0.64969,0.6815
0.58455,0.59,0.129,0.59,-0.64966,0.7075
0.1644,0.576,0.08,0.61,-0.64963,0.698
0.59315,0.566,0.113,0.63,-0.64961,0.688
0.29425,0.56,0.193,0.64,-0.64958,0.6985
0.5404,0.558,0.145,0.65,-0.64955,0.682
0.57825,0.556,0.08,0.65,-0.64952,0.636
0.53285,0.552,0.113,0.65,-0.6495,0.6485
0.53755,0.554,0.097,0.66,-0.64947,0.597
0.5032,0.56,0.145,0.65,-0.64944,0.655
0.54635,0.566,0.129,0.64,-0.64942,0.6395
0.51015,0.566,0.097,0.64,-0.64939,0.595
0.50505,0.574,0.048,0.62,-0.64936,0.618
0.5163,0.586,0.209,0.53,-0.64933,0.563
0.47315,0.604,0.209,0.51,-0.64931,0.5955
0.1646,0.608,0.193,0.48,-0.64928,0.556
0.1593,0.61,0.225,0.49,-0.64925,0.5205
0.4435,0.614,0.177,0.48,-0.64923,0.498
0.4261,0.622,0.177,0.48,-0.6492,0.4755
0.11245,0.614,0.177,0.48,-0.64917,0.4965
0.15685,0.612,0.225,0.49,-0.64915,0.4715
0.1374,0.614,0.241,0.48,-0.64912,0.456
0.3842,0.612,0.145,0.49,-0.64909,0.413
0.3529,0.622,0.209,0.46,-0.64906,0.4105
0.1329,0.612,0.225,0.49,-0.64904,0.413
0.35105,0.614,0.209,0.48,-0.64901,0.3915
0.3376,0.612,0.29,0.48,-0.64898,0.359
0.30545,0.61,0.257,0.48,-0.64896,0.3225
0.2846,0.616,0.274,0.48,-0.64893,0.3105
0.2756,0.616,0.161,0.48,-0.6489,0.304
0.26865,0.614,0.257,0.49,-0.64887,0.2715
0.24985,0.612,0.209,0.49,-0.64885,0.266
0.1362,0.618,0.257,0.49,-0.64882,0.2625
0.23985,0.622,0.241,0.49,-0.64879,0.2625
0.1063,0.622,0.306,0.48,-0.64877,0.2455
0.22695,0.616,0.225,0.5,-0.64874,0.206
0.2012,0.62,0.145,0.5,-0.64871,0.178
0.1783,0.624,0.209,0.49,-0.64868,0.166
0.16805,0.626,0.177,0.48,-0.64866,0.155
0.16195,0.624,0.225,0.49,-0.64863,0.123
0.1323,0.618,0.161,0.5,-0.6486,0.1285
0.13515,0.616,0.209,0.49,-0.64858,0.1005
0.08525,0.618,0.209,0.49,-0.64855,0.0985
0.13495,0.438,0.145,0.82,-0.64423,0.168
0.14785,0.438,0.161,0.82,-0.6442,0.217
0.1738,0.438,0.161,0.82,-0.64417,0.2725
0.21285,0.438,0.113,0.82,-0.64415,0.2915
0.2472,0.436,0.193,0.82,-0.64412,0.304
0.25905,0.438,0.209,0.82,-0.64409,0.323
0.2707,0.438,0.129,0.82,-0.64406,0.3355
0.27745,0.438,0.193,0.82,-0.64404,0.3375
0.28955,0.442,0.177,0.82,-0.64401,0.33
0.28645,0.444,0.129,0.81,-0.64398,0.323
0.27765,0.446,0.145,0.81,-0.64395,0.3285
0.2789,0.448,0.193,0.81,-0.64393,0.3315
0.2797,0.452,0.177,0.8,-0.6439,0.338
0.2844,0.454,0.193,0.8,-0.64387,0.3475
0.2891,0.458,0.193,0.79,-0.64384,0.3595
0.29525,0.464,0.193,0.79,-0.64382,0.376
0.30505,0.468,0.161,0.78,-0.64379,0.3975
0.31795,0.472,0.161,0.77,-0.64376,0.405
0.33285,0.474,0.161,0.77,-0.64373,0.417
0.3349,0.478,0.209,0.76,-0.64371,0.428
0.34475,0.482,0.209,0.76,-0.64368,0.461
0.3515,0.486,0.161,0.75,-0.64365,0.3495
0.29975,0.488,0.193,0.74,-0.64362,0.4625
0.37295,0.492,0.161,0.74,-0.6436,0.465
0.37845,0.498,0.241,0.73,-0.64357,0.473
0.38295,0.502,0.209,0.72,-0.64354,0.487
0.39115,0.502,0.225,0.71,-0.64351,0.4985
0.403,0.504,0.225,0.71,-0.64349,0.5095
0.4128,0.506,0.241,0.7,-0.64346,0.519
0.4259,0.504,0.209,0.71,-0.64343,0.528
0.43,0.508,0.257,0.7,-0.6434,0.539
0.43735,0.51,0.193,0.7,-0.64337,0.547
0.44735,0.516,0.225,0.69,-0.64335,0.563
0.4531,0.522,0.225,0.67,-0.64332,0.5645
