G_POA_norm,air_temp_norm,wind_s_norm,humidity_norm,declination_norm,power_norm
0.475,0.392,0,0.57,-0.55212,0.475
0.46355,0.394,0.016,0.56,-0.55208,0.46355
0.45495,0.396,0.048,0.56,-0.55205,0.45495
0.4488,0.398,0.048,0.56,-0.55202,0.4488
0.4296,0.394,0.113,0.56,-0.55198,0.4296
0.42755,0.388,0.048,0.57,-0.55195,0.42755
0.4169,0.39,0.016,0.57,-0.55191,0.4169
0.40605,0.388,0.032,0.59,-0.55188,0.40605
0.3838,0.394,0.064,0.57,-0.55185,0.3838
0.3709,0.39,0.097,0.57,-0.55181,0.3709
0.36805,0.388,0.016,0.58,-0.55178,0.36805
0.358,0.388,0,0.57,-0.55174,0.358
0.34515,0.392,0.016,0.57,-0.55171,0.34515
0.33655,0.388,0.032,0.58,-0.55167,0.33655
0.311,0.388,0.032,0.57,-0.55164,0.311
0.30835,0.386,0.032,0.58,-0.55161,0.30835
0.30035,0.388,0.016,0.57,-0.55157,0.30035
0.28645,0.388,0,0.57,-0.55154,0.28645
0.2703,0.386,0,0.58,-0.5515,0.2703
0.2513,0.386,0,0.58,-0.55147,0.2513
0.2517,0.39,0,0.56,-0.55144,0.2517
0.23575,0.39,0.016,0.56,-0.5514,0.23575
0.2233,0.394,0.048,0.57,-0.55137,0.2233
0.2096,0.388,0,0.57,-0.55133,0.2096
0.19815,0.392,0,0.57,-0.5513,0.19815
0.1873,0.384,0.048,0.57,-0.55127,0.1873
0.1736,0.382,0,0.59,-0.55123,0.1736
0.16235,0.382,0,0.59,-0.5512,0.16235
0.1515,0.382,0.032,0.58,-0.55116,0.1515
0.13865,0.378,0.016,0.59,-0.55113,0.13865
0.1335,0.278,0,0.82,-0.54572,0.1335
0.14515,0.282,0,0.82,-0.54568,0.14515
0.1548,0.284,0,0.81,-0.54565,0.1548
0.1689,0.286,0,0.81,-0.54561,0.1689
0.1789,0.29,0,0.8,-0.54558,0.1789
0.19015,0.292,0,0.79,-0.54555,0.19015
0.2024,0.296,0,0.79,-0.54551,0.2024
0.2147,0.296,0,0.79,-0.54548,0.2147
0.22595,0.3,0,0.78,-0.54544,0.22595
0.2372,0.302,0,0.78,-0.54541,0.2372
0.24985,0.306,0,0.77,-0.54537,0.24985
0.26215,0.31,0,0.77,-0.54534,0.26215
0.275,0.312,0.016,0.76,-0.5453,0.275
0.28645,0.316,0,0.76,-0.54527,0.28645
0.2971,0.32,0,0.76,-0.54524,0.2971
0.3104,0.326,0,0.75,-0.5452,0.3104
0.321,0.332,0,0.74,-0.54517,0.321
0.33145,0.336,0,0.73,-0.54513,0.33145
0.3433,0.338,0,0.73,-0.5451,0.3433
0.35515,0.342,0,0.72,-0.54506,0.35515
0.3664,0.348,0,0.71,-0.54503,0.3664
0.37745,0.352,0,0.7,-0.54499,0.37745
0.39215,0.354,0.016,0.69,-0.54496,0.39215
0.3989,0.356,0,0.69,-0.54493,0.3989
0.4077,0.364,0,0.69,-0.54489,0.4077
0.4212,0.366,0,0.68,-0.54486,0.4212
0.43225,0.37,0,0.68,-0.54482,0.43225
0.44205,0.374,0,0.67,-0.54479,0.44205
0.45065,0.382,0,0.66,-0.54475,0.45065
0.4629,0.386,0,0.65,-0.54472,0.4629
0.47455,0.388,0,0.64,-0.54468,0.47455
0.4815,0.39,0,0.64,-0.54465,0.4815
0.48745,0.396,0,0.63,-0.54462,0.48745
0.49665,0.402,0,0.62,-0.54458,0.49665
0.503,0.408,0,0.61,-0.54455,0.503
0.5175,0.414,0,0.61,-0.54451,0.5175
0.5226,0.416,0,0.6,-0.54448,0.5226
0.52895,0.426,0,0.59,-0.54444,0.52895
0.53225,0.436,0,0.55,-0.54441,0.53225
0.5408,0.442,0.016,0.52,-0.54437,0.5408
0.5492,0.446,0,0.52,-0.54434,0.5492
0.5576,0.448,0.08,0.51,-0.5443,0.5576
0.56535,0.446,0.016,0.5,-0.54427,0.56535
0.56885,0.448,0,0.5,-0.54424,0.56885
0.57375,0.456,0,0.48,-0.5442,0.57375
0.58315,0.46,0.032,0.49,-0.54417,0.58315
0.5868,0.46,0.113,0.47,-0.54413,0.5868
0.59335,0.462,0.016,0.47,-0.5441,0.59335
0.5948,0.47,0.016,0.47,-0.54406,0.5948
0.60195,0.472,0.113,0.47,-0.54403,0.60195
0.6036,0.466,0.016,0.47,-0.54399,0.6036
0.60255,0.476,0,0.46,-0.54396,0.60255
0.61215,0.486,0.032,0.45,-0.54393,0.61215
0.6177,0.496,0,0.44,-0.54389,0.6177
0.62055,0.49,0.048,0.43,-0.54386,0.62055
0.6218,0.49,0,0.44,-0.54382,0.6218
0.62425,0.492,0,0.44,-0.54379,0.62425
0.62855,0.494,0,0.44,-0.54375,0.62855
0.62935,0.5,0,0.43,-0.54372,0.62935
0.6316,0.5,0,0.42,-0.54368,0.6316
0.6318,0.502,0,0.43,-0.54365,0.6318
0.6361,0.514,0,0.42,-0.54361,0.6361
0.6373,0.516,0.016,0.41,-0.54358,0.6373
0.63875,0.512,0.016,0.41,-0.54355,0.63875
0.6367,0.518,0,0.41,-0.54351,0.6367
0.64,0.522,0,0.4,-0.54348,0.64
0.63505,0.518,0.016,0.4,-0.54344,0.63505
0.63795,0.522,0,0.41,-0.54341,0.63795
0.6367,0.516,0,0.44,-0.54337,0.6367
0.63425,0.518,0.064,0.45,-0.54334,0.63425
0.63405,0.52,0.048,0.44,-0.5433,0.63405
0.63385,0.514,0.08,0.44,-0.54327,0.63385
0.63425,0.51,0.08,0.45,-0.54324,0.63425
0.63505,0.508,0.032,0.45,-0.5432,0.63505
0.63325,0.506,0.129,0.45,-0.54317,0.63325
0.62955,0.502,0.064,0.46,-0.54313,0.62955
0.62895,0.504,0.064,0.45,-0.5431,0.62895
0.62525,0.5,0.064,0.46,-0.54306,0.62525
0.6234,0.502,0.113,0.46,-0.54303,0.6234
0.6181,0.504,0.064,0.46,-0.54299,0.6181
0.61465,0.504,0.032,0.46,-0.54296,0.61465
0.6097,0.506,0.032,0.45,-0.54292,0.6097
0.60705,0.498,0.032,0.47,-0.54289,0.60705
0.6046,0.506,0.032,0.46,-0.54285,0.6046
0.59805,0.504,0,0.46,-0.54282,0.59805
0.5954,0.506,0.048,0.46,-0.54279,0.5954
0.58805,0.506,0.097,0.47,-0.54275,0.58805
0.58375,0.502,0.016,0.47,-0.54272,0.58375
0.5805,0.504,0.145,0.47,-0.54268,0.5805
0.57085,0.496,0.048,0.47,-0.54265,0.57085
0.56575,0.496,0.016,0.47,-0.54261,0.56575
0.5584,0.504,0.097,0.47,-0.54258,0.5584
0.55085,0.504,0.032,0.46,-0.54254,0.55085
0.5453,0.502,0.032,0.47,-0.54251,0.5453
0.5357,0.508,0.016,0.45,-0.54247,0.5357
0.52835,0.514,0.016,0.44,-0.54244,0.52835
0.52035,0.514,0.064,0.44,-0.54241,0.52035
0.51425,0.508,0.032,0.44,-0.54237,0.51425
0.50565,0.508,0.113,0.45,-0.54234,0.50565
0.49725,0.498,0.016,0.46,-0.5423,0.49725
0.48765,0.494,0.048,0.47,-0.54227,0.48765
0.4811,0.5,0,0.47,-0.54223,0.4811
0.4723,0.502,0.032,0.52,-0.5422,0.4723
0.46105,0.502,0.048,0.54,-0.54216,0.46105
0.45045,0.494,0.145,0.55,-0.54213,0.45045
0.4435,0.488,0.016,0.55,-0.54209,0.4435
0.42855,0.492,0,0.55,-0.54206,0.42855
0.4175,0.486,0.016,0.57,-0.54202,0.4175
0.40875,0.48,0,0.57,-0.54199,0.40875
0.40035,0.482,0.064,0.56,-0.54196,0.40035
0.3891,0.474,0.016,0.58,-0.54192,0.3891
0.37335,0.474,0,0.59,-0.54189,0.37335
0.36295,0.478,0.016,0.58,-0.54185,0.36295
0.34925,0.484,0,0.57,-0.54182,0.34925
0.339,0.48,0.016,0.54,-0.54178,0.339
0.3247,0.48,0,0.57,-0.54175,0.3247
0.31325,0.486,0.016,0.55,-0.54171,0.31325
0.3012,0.484,0,0.54,-0.54168,0.3012
0.29075,0.476,0,0.57,-0.54164,0.29075
0.27745,0.474,0,0.59,-0.54161,0.27745
0.26295,0.476,0.016,0.58,-0.54157,0.26295
0.2509,0.48,0,0.59,-0.54154,0.2509
0.2378,0.482,0,0.58,-0.54151,0.2378
0.2288,0.474,0,0.58,-0.54147,0.2288
0.21325,0.474,0,0.58,-0.54144,0.21325
0.19915,0.474,0.016,0.58,-0.5414,0.19915
0.1867,0.468,0,0.56,-0.54137,0.1867
0.17565,0.466,0,0.6,-0.54133,0.17565
0.16255,0.462,0,0.6,-0.5413,0.16255
0.15255,0.462,0,0.6,-0.54126,0.15255
0.14065,0.464,0,0.6,-0.54123,0.14065
0.13065,0.322,0,0.87,-0.53573,0.13065
0.14315,0.324,0,0.87,-0.53569,0.14315
0.156,0.324,0,0.87,-0.53566,0.156
0.16685,0.324,0,0.87,-0.53562,0.16685
0.1779,0.326,0,0.87,-0.53559,0.1779
0.1914,0.328,0,0.86,-0.53555,0.1914
0.2022,0.33,0,0.86,-0.53552,0.2022
0.2102,0.334,0,0.86,-0.53548,0.2102
0.21205,0.336,0,0.85,-0.53545,0.21205
0.22305,0.342,0,0.85,-0.53541,0.22305
0.24535,0.344,0,0.84,-0.53538,0.24535
0.2613,0.346,0,0.84,-0.53534,0.2613
0.27295,0.35,0,0.83,-0.53531,0.27295
0.2875,0.354,0,0.82,-0.53527,0.2875
0.2979,0.356,0,0.82,-0.53524,0.2979
0.30915,0.36,0,0.81,-0.5352,0.30915
0.3206,0.364,0,0.81,-0.53517,0.3206
0.3337,0.37,0,0.8,-0.53513,0.3337
0.3437,0.374,0,0.79,-0.5351,0.3437
0.35495,0.382,0,0.78,-0.53506,0.35495
0.367,0.384,0,0.76,-0.53503,0.367
0.3797,0.388,0,0.76,-0.53499,0.3797
0.3887,0.394,0,0.75,-0.53496,0.3887
0.40055,0.4,0,0.74,-0.53492,0.40055
0.4118,0.404,0,0.73,-0.53489,0.4118
0.4214,0.408,0,0.73,-0.53485,0.4214
0.4292,0.414,0,0.71,-0.53482,0.4292
0.43815,0.416,0,0.71,-0.53478,0.43815
0.45105,0.424,0,0.7,-0.53475,0.45105
0.46005,0.426,0,0.7,-0.53471,0.46005
0.46965,0.43,0,0.69,-0.53468,0.46965
0.4795,0.432,0,0.69,-0.53464,0.4795
0.4887,0.436,0,0.67,-0.53461,0.4887
0.4942,0.442,0,0.68,-0.53457,0.4942
0.5085,0.446,0,0.67,-0.53454,0.5085
0.51505,0.45,0,0.65,-0.5345,0.51505
0.51975,0.454,0,0.64,-0.53447,0.51975
0.52815,0.456,0,0.63,-0.53443,0.52815
0.53695,0.462,0,0.61,-0.5344,0.53695
0.5412,0.462,0,0.61,-0.53436,0.5412
0.5498,0.468,0,0.6,-0.53433,0.5498
0.55555,0.472,0,0.6,-0.53429,0.55555
0.56085,0.472,0,0.61,-0.53426,0.56085
0.5684,0.472,0,0.6,-0.53422,0.5684
0.57555,0.476,0,0.6,-0.53419,0.57555
0.57945,0.478,0,0.59,-0.53415,0.57945
0.5805,0.482,0,0.58,-0.53412,0.5805
0.5907,0.482,0,0.57,-0.53408,0.5907
0.59625,0.484,0,0.55,-0.53405,0.59625
0.5999,0.486,0,0.56,-0.53401,0.5999
0.6034,0.492,0,0.53,-0.53398,0.6034
0.6079,0.502,0,0.52,-0.53394,0.6079
0.6138,0.498,0,0.52,-0.53391,0.6138
0.61545,0.496,0,0.52,-0.53387,0.61545
0.61565,0.496,0,0.55,-0.53384,0.61565
0.62035,0.496,0,0.54,-0.5338,0.62035
0.6226,0.502,0,0.53,-0.53377,0.6226
0.62545,0.498,0,0.53,-0.53373,0.62545
0.62915,0.502,0,0.53,-0.5337,0.62915
0.63015,0.514,0,0.52,-0.53366,0.63015
0.63425,0.514,0,0.52,-0.53363,0.63425
0.6236,0.522,0,0.54,-0.53359,0.6236
0.62935,0.52,0,0.56,-0.53356,0.62935
0.6277,0.526,0,0.55,-0.53352,0.6277
0.6314,0.522,0.016,0.56,-0.53349,0.6314
0.63305,0.518,0,0.56,-0.53345,0.63305
0.6359,0.524,0,0.57,-0.53342,0.6359
0.63795,0.524,0,0.57,-0.53338,0.63795
0.6353,0.524,0,0.56,-0.53335,0.6353
0.6408,0.528,0.016,0.56,-0.53331,0.6408
0.63855,0.524,0.048,0.57,-0.53328,0.63855
0.6353,0.512,0.048,0.58,-0.53324,0.6353
0.63465,0.52,0.016,0.59,-0.53321,0.63465
0.6353,0.522,0,0.58,-0.53317,0.6353
0.6314,0.528,0.032,0.58,-0.53314,0.6314
0.62995,0.518,0.016,0.58,-0.5331,0.62995
0.63035,0.518,0.08,0.58,-0.53307,0.63035
0.62485,0.512,0,0.6,-0.53303,0.62485
0.61995,0.514,0.032,0.59,-0.533,0.61995
0.61665,0.512,0.032,0.59,-0.53296,0.61665
0.614,0.514,0.016,0.57,-0.53293,0.614
0.6089,0.524,0.032,0.56,-0.53289,0.6089
0.60725,0.532,0.032,0.54,-0.53286,0.60725
0.6034,0.524,0.032,0.57,-0.53282,0.6034
0.5952,0.526,0.016,0.57,-0.53279,0.5952
0.58925,0.524,0.016,0.59,-0.53275,0.58925
0.5868,0.53,0.016,0.58,-0.53272,0.5868
0.57905,0.528,0,0.59,-0.53268,0.57905
0.57355,0.522,0.064,0.59,-0.53265,0.57355
0.5668,0.512,0.048,0.63,-0.53261,0.5668
0.5619,0.51,0.048,0.64,-0.53258,0.5619
0.5539,0.512,0.032,0.63,-0.53254,0.5539
0.54675,0.514,0,0.64,-0.53251,0.54675
0.541,0.518,0.032,0.63,-0.53247,0.541
0.5318,0.516,0,0.65,-0.53243,0.5318
0.52505,0.512,0.064,0.64,-0.5324,0.52505
0.5179,0.51,0.08,0.65,-0.53236,0.5179
0.51115,0.502,0.097,0.65,-0.53233,0.51115
0.50095,0.502,0.064,0.65,-0.53229,0.50095
0.49095,0.506,0,0.64,-0.53226,0.49095
0.48295,0.512,0.032,0.63,-0.53222,0.48295
0.4754,0.512,0,0.62,-0.53219,0.4754
0.46495,0.514,0.064,0.63,-0.53215,0.46495
0.45515,0.508,0.048,0.65,-0.53212,0.45515
0.4439,0.502,0.048,0.64,-0.53208,0.4439
0.4357,0.506,0.016,0.64,-0.53205,0.4357
0.4251,0.512,0,0.65,-0.53201,0.4251
0.41385,0.504,0.113,0.65,-0.53198,0.41385
0.4022,0.496,0.048,0.67,-0.53194,0.4022
0.3934,0.502,0.08,0.67,-0.53191,0.3934
0.3842,0.5,0.08,0.66,-0.53187,0.3842
0.36905,0.492,0.048,0.68,-0.53184,0.36905
0.3562,0.492,0.016,0.67,-0.5318,0.3562
0.3443,0.496,0.08,0.68,-0.53177,0.3443
0.3335,0.494,0.097,0.67,-0.53173,0.3335
0.32165,0.494,0.032,0.67,-0.5317,0.32165
0.3104,0.504,0.032,0.67,-0.53166,0.3104
0.2967,0.506,0.08,0.66,-0.53163,0.2967
0.28525,0.494,0.08,0.67,-0.53159,0.28525
0.274,0.492,0.048,0.69,-0.53156,0.274
0.2613,0.496,0.097,0.68,-0.53152,0.2613
0.2474,0.492,0.08,0.68,-0.53149,0.2474
0.23515,0.49,0.064,0.7,-0.53145,0.23515
0.22305,0.492,0.016,0.71,-0.53142,0.22305
0.2102,0.486,0.113,0.69,-0.53138,0.2102
0.1973,0.482,0.08,0.68,-0.53135,0.1973
0.18545,0.482,0.097,0.68,-0.53131,0.18545
0.1742,0.478,0.032,0.69,-0.53127,0.1742
0.1654,0.486,0.032,0.67,-0.53124,0.1654
0.1501,0.484,0.048,0.65,-0.5312,0.1501
0.137,0.484,0.048,0.66,-0.53117,0.137
0.13105,0.336,0,0.89,-0.52558,0.13105
0.1429,0.334,0,0.9,-0.52555,0.1429
0.1552,0.336,0,0.9,-0.52551,0.1552
0.16665,0.338,0,0.9,-0.52548,0.16665
0.1779,0.342,0,0.9,-0.52544,0.1779
0.19015,0.344,0,0.9,-0.52541,0.19015
0.2049,0.348,0,0.9,-0.52537,0.2049
0.21325,0.354,0,0.9,-0.52534,0.21325
0.2251,0.356,0,0.89,-0.5253,0.2251
0.23575,0.36,0,0.89,-0.52527,0.23575
0.2482,0.364,0,0.88,-0.52523,0.2482
0.2607,0.366,0,0.88,-0.52519,0.2607
0.2738,0.372,0,0.87,-0.52516,0.2738
0.2836,0.376,0,0.87,-0.52512,0.2836
0.29545,0.378,0,0.86,-0.52509,0.29545
0.30795,0.384,0.016,0.86,-0.52505,0.30795
0.31775,0.388,0,0.85,-0.52502,0.31775
0.3343,0.394,0,0.84,-0.52498,0.3343
0.34005,0.398,0.016,0.84,-0.52495,0.34005
0.35455,0.406,0.016,0.84,-0.52491,0.35455
0.36395,0.41,0.048,0.83,-0.52487,0.36395
0.3789,0.416,0.048,0.83,-0.52484,0.3789
0.39035,0.422,0,0.82,-0.5248,0.39035
0.3991,0.428,0.032,0.81,-0.52477,0.3991
0.4157,0.434,0,0.8,-0.52473,0.4157
0.42775,0.436,0.145,0.81,-0.5247,0.42775
0.4304,0.438,0.016,0.81,-0.52466,0.4304
0.44245,0.444,0.097,0.8,-0.52463,0.44245
0.46845,0.448,0.048,0.79,-0.52459,0.46845
0.4715,0.452,0.032,0.79,-0.52455,0.4715
0.4905,0.458,0.032,0.78,-0.52452,0.4905
0.5498,0.464,0.097,0.76,-0.52448,0.5498
0.5449,0.466,0.048,0.75,-0.52445,0.5449
0.5915,0.47,0.08,0.74,-0.52441,0.5915
0.1411,0.472,0.048,0.74,-0.52438,0.1411
0.6177,0.476,0.177,0.71,-0.52434,0.6177
0.6236,0.482,0.113,0.7,-0.52431,0.6236
0.58765,0.484,0.145,0.68,-0.52427,0.58765
0.65795,0.486,0.129,0.68,-0.52424,0.65795
0.6361,0.492,0.064,0.67,-0.5242,0.6361
0.6134,0.494,0.177,0.65,-0.52416,0.6134
0.641,0.496,0.064,0.65,-0.52413,0.641
0.59235,0.502,0.097,0.64,-0.52409,0.59235
0.6316,0.508,0.064,0.62,-0.52406,0.6316
0.6036,0.512,0.145,0.6,-0.52402,0.6036
0.69235,0.512,0.064,0.6,-0.52399,0.69235
0.3304,0.514,0.113,0.59,-0.52395,0.3304
0.66675,0.514,0.016,0.6,-0.52391,0.66675
0.678,0.516,0.113,0.57,-0.52388,0.678
0.72485,0.518,0.145,0.55,-0.52384,0.72485
0.56635,0.512,0.113,0.57,-0.52381,0.56635
0.6866,0.514,0.177,0.56,-0.52377,0.6866
0.74425,0.518,0.064,0.55,-0.52374,0.74425
0.67495,0.522,0.08,0.54,-0.5237,0.67495
0.6408,0.528,0.048,0.52,-0.52367,0.6408
0.67165,0.526,0.08,0.52,-0.52363,0.67165
0.6907,0.532,0.113,0.52,-0.52359,0.6907
0.72565,0.536,0.08,0.52,-0.52356,0.72565
0.73875,0.538,0.177,0.51,-0.52352,0.73875
0.21245,0.532,0.209,0.51,-0.52349,0.21245
0.75715,0.536,0.113,0.5,-0.52345,0.75715
0.77695,0.538,0.016,0.52,-0.52342,0.77695
0.7921,0.534,0.161,0.52,-0.52338,0.7921
0.76615,0.534,0.097,0.52,-0.52335,0.76615
0.78475,0.544,0.129,0.51,-0.52331,0.78475
0.7508,0.544,0,0.5,-0.52327,0.7508
0.69295,0.542,0.08,0.5,-0.52324,0.69295
0.7424,0.538,0.193,0.5,-0.5232,0.7424
0.7289,0.542,0.064,0.5,-0.52317,0.7289
0.7686,0.552,0.08,0.47,-0.52313,0.7686
0.73895,0.552,0.016,0.48,-0.5231,0.73895
0.71725,0.556,0.161,0.47,-0.52306,0.71725
0.75735,0.558,0.193,0.46,-0.52303,0.75735
0.7093,0.56,0.048,0.46,-0.52299,0.7093
0.74815,0.552,0.145,0.47,-0.52295,0.74815
0.7367,0.556,0.225,0.45,-0.52292,0.7367
0.6537,0.56,0.145,0.47,-0.52288,0.6537
0.70705,0.562,0.064,0.46,-0.52285,0.70705
0.6185,0.562,0.145,0.46,-0.52281,0.6185
0.6678,0.564,0.145,0.45,-0.52278,0.6678
0.66085,0.564,0.209,0.46,-0.52274,0.66085
0.6921,0.566,0.048,0.45,-0.5227,0.6921
0.30075,0.564,0.113,0.45,-0.52267,0.30075
0.64715,0.568,0.209,0.45,-0.52263,0.64715
0.613,0.572,0.064,0.45,-0.5226,0.613
0.63015,0.582,0,0.43,-0.52256,0.63015
0.62915,0.574,0.064,0.44,-0.52253,0.62915
0.64815,0.574,0.08,0.42,-0.52249,0.64815
0.6279,0.574,0.064,0.43,-0.52245,0.6279
0.4809,0.576,0.08,0.43,-0.52242,0.4809
0.6005,0.574,0.209,0.43,-0.52238,0.6005
0.59725,0.576,0.113,0.42,-0.52235,0.59725
0.5815,0.582,0.113,0.41,-0.52231,0.5815
0.5625,0.588,0.129,0.42,-0.52228,0.5625
0.5895,0.582,0.193,0.42,-0.52224,0.5895
0.56125,0.582,0.064,0.42,-0.52221,0.56125
0.54695,0.588,0.129,0.41,-0.52217,0.54695
0.56125,0.586,0.097,0.42,-0.52213,0.56125
0.5482,0.582,0.129,0.42,-0.5221,0.5482
0.53325,0.586,0.145,0.41,-0.52206,0.53325
0.52855,0.588,0.08,0.4,-0.52203,0.52855
0.5071,0.59,0.08,0.41,-0.52199,0.5071
0.4842,0.588,0.064,0.41,-0.52196,0.4842
0.4862,0.592,0.129,0.41,-0.52192,0.4862
0.46905,0.586,0.064,0.42,-0.52188,0.46905
0.4617,0.584,0.145,0.41,-0.52185,0.4617
0.43635,0.586,0.225,0.41,-0.52181,0.43635
0.4402,0.582,0.193,0.43,-0.52178,0.4402
0.4263,0.588,0.257,0.41,-0.52174,0.4263
0.40855,0.588,0.193,0.41,-0.52171,0.40855
0.20835,0.592,0.177,0.41,-0.52167,0.20835
0.3852,0.598,0.225,0.39,-0.52163,0.3852
0.3748,0.602,0.145,0.4,-0.5216,0.3748
0.36745,0.604,0.161,0.4,-0.52156,0.36745
0.3568,0.598,0.193,0.4,-0.52153,0.3568
0.32835,0.594,0.209,0.41,-0.52149,0.32835
0.33205,0.592,0.225,0.41,-0.52146,0.33205
0.30385,0.59,0.209,0.41,-0.52142,0.30385
0.2893,0.588,0.193,0.41,-0.52138,0.2893
0.2844,0.584,0.209,0.42,-0.52135,0.2844
0.2666,0.588,0.193,0.42,-0.52131,0.2666
0.2666,0.592,0.193,0.41,-0.52128,0.2666
0.2433,0.59,0.177,0.41,-0.52124,0.2433
0.229,0.592,0.225,0.41,-0.52121,0.229
0.19895,0.588,0.145,0.42,-0.52117,0.19895
0.2067,0.584,0.193,0.42,-0.52113,0.2067
0.19075,0.582,0.177,0.42,-0.5211,0.19075
0.1783,0.584,0.193,0.42,-0.52106,0.1783
0.1603,0.586,0.064,0.42,-0.52103,0.1603
0.14825,0.586,0.177,0.41,-0.52099,0.14825
0.1382,0.584,0.193,0.42,-0.52096,0.1382
0.1141,0.402,0,0.93,-0.51529,0.1141
0.09405,0.404,0,0.93,-0.51525,0.09405
0.1098,0.404,0,0.93,-0.51522,0.1098
0.09935,0.406,0,0.93,-0.51518,0.09935
0.14985,0.408,0.016,0.94,-0.51515,0.14985
0.14905,0.408,0,0.94,-0.51511,0.14905
0.15415,0.41,0,0.94,-0.51507,0.15415
0.12205,0.412,0,0.94,-0.51504,0.12205
0.1366,0.414,0,0.94,-0.515,0.1366
0.1472,0.414,0.048,0.94,-0.51496,0.1472
0.1826,0.416,0,0.94,-0.51493,0.1826
0.3077,0.418,0.032,0.94,-0.51489,0.3077
0.30545,0.418,0.016,0.94,-0.51486,0.30545
0.40505,0.422,0,0.94,-0.51482,0.40505
0.38785,0.424,0,0.94,-0.51478,0.38785
0.1456,0.426,0,0.94,-0.51475,0.1456
0.3762,0.426,0,0.94,-0.51471,0.3762
0.4392,0.426,0,0.93,-0.51468,0.4392
0.38235,0.426,0.032,0.93,-0.51464,0.38235
0.3627,0.428,0,0.93,-0.5146,0.3627
0.36885,0.428,0,0.93,-0.51457,0.36885
0.3795,0.432,0,0.93,-0.51453,0.3795
0.3891,0.432,0,0.93,-0.5145,0.3891
0.39995,0.434,0.048,0.92,-0.51446,0.39995
0.4112,0.436,0.016,0.92,-0.51442,0.4112
0.42735,0.438,0.048,0.92,-0.51439,0.42735
0.4345,0.444,0,0.91,-0.51435,0.4345
0.4251,0.448,0,0.91,-0.51432,0.4251
0.43655,0.454,0.016,0.89,-0.51428,0.43655
0.4797,0.456,0,0.88,-0.51424,0.4797
0.51585,0.462,0,0.86,-0.51421,0.51585
0.5496,0.458,0.016,0.85,-0.51417,0.5496
0.59215,0.462,0.016,0.86,-0.51414,0.59215
0.5987,0.472,0,0.84,-0.5141,0.5987
0.17155,0.474,0.064,0.83,-0.51406,0.17155
0.6095,0.476,0.032,0.82,-0.51403,0.6095
0.50135,0.482,0,0.82,-0.51399,0.50135
0.6357,0.488,0.064,0.79,-0.51396,0.6357
0.23655,0.494,0,0.78,-0.51392,0.23655
0.64345,0.498,0.016,0.76,-0.51388,0.64345
0.2435,0.502,0,0.75,-0.51385,0.2435
0.6764,0.504,0.016,0.75,-0.51381,0.6764
0.6418,0.514,0,0.74,-0.51378,0.6418
0.62405,0.52,0.032,0.71,-0.51374,0.62405
0.68335,0.52,0.016,0.7,-0.5137,0.68335
0.6273,0.522,0.016,0.7,-0.51367,0.6273
0.65695,0.524,0.016,0.69,-0.51363,0.65695
0.6545,0.522,0.097,0.68,-0.51359,0.6545
0.622,0.528,0.016,0.69,-0.51356,0.622
0.32635,0.538,0.016,0.67,-0.51352,0.32635
0.23535,0.536,0.129,0.63,-0.51349,0.23535
0.2202,0.54,0.016,0.61,-0.51345,0.2202
0.74405,0.546,0.08,0.59,-0.51341,0.74405
0.73465,0.552,0,0.6,-0.51338,0.73465
0.422,0.546,0.177,0.59,-0.51334,0.422
0.3926,0.546,0.08,0.59,-0.51331,0.3926
0.57985,0.548,0.064,0.56,-0.51327,0.57985
0.60705,0.556,0.161,0.54,-0.51323,0.60705
0.6326,0.558,0.016,0.55,-0.5132,0.6326
0.64695,0.56,0.016,0.54,-0.51316,0.64695
0.7328,0.564,0.032,0.53,-0.51313,0.7328
0.6954,0.568,0.048,0.52,-0.51309,0.6954
0.73425,0.566,0.145,0.52,-0.51305,0.73425
0.6876,0.562,0.113,0.51,-0.51302,0.6876
0.6766,0.562,0.048,0.52,-0.51298,0.6766
0.71585,0.558,0,0.51,-0.51294,0.71585
0.69455,0.562,0.08,0.52,-0.51291,0.69455
0.7087,0.564,0,0.51,-0.51287,0.7087
0.1836,0.576,0.064,0.49,-0.51284,0.1836
0.7269,0.576,0.032,0.5,-0.5128,0.7269
0.71155,0.576,0.161,0.5,-0.51276,0.71155
0.193,0.576,0.064,0.49,-0.51273,0.193
0.72545,0.572,0.016,0.49,-0.51269,0.72545
0.6813,0.578,0.048,0.48,-0.51266,0.6813
0.70745,0.578,0.032,0.48,-0.51262,0.70745
0.72545,0.582,0.064,0.47,-0.51258,0.72545
0.71585,0.576,0.08,0.48,-0.51255,0.71585
0.1789,0.584,0.048,0.47,-0.51251,0.1789
0.70315,0.584,0.129,0.47,-0.51248,0.70315
0.74345,0.586,0.016,0.46,-0.51244,0.74345
0.2161,0.588,0.097,0.46,-0.5124,0.2161
0.7471,0.584,0,0.46,-0.51237,0.7471
0.72055,0.588,0,0.46,-0.51233,0.72055
0.6948,0.596,0.032,0.46,-0.51229,0.6948
0.66205,0.592,0.113,0.46,-0.51226,0.66205
0.61525,0.592,0,0.46,-0.51222,0.61525
0.64205,0.594,0,0.45,-0.51219,0.64205
0.6674,0.586,0,0.46,-0.51215,0.6674
0.32815,0.598,0.032,0.44,-0.51211,0.32815
0.23965,0.598,0.145,0.45,-0.51208,0.23965
0.6496,0.596,0.016,0.46,-0.51204,0.6496
0.64305,0.596,0.113,0.44,-0.51201,0.64305
